Fuel_Type,Body_Type,Transmission,KM_Driven,Model_Year,Price,Engine,Brand,Model,Registration_Year,City
Petrol,Sedan,Automatic,31479,2020,5.88,1197.0,Maruti,Maruti Swift Dzire,2020,kolkata
Petrol,Hatchback,Manual,10998,2019,3.29,796.0,Maruti,Maruti Alto 800,2019,kolkata
Petrol,Hatchback,Automatic,10000,2021,4.6,999.0,Renault,Renault KWID,2021,kolkata
Cng,Hatchback,Manual,27370,2021,4.79,998.0,Maruti,Maruti Wagon R,2021,kolkata
Petrol,Hatchback,Manual,39714,2016,3.8,1197.0,Maruti,Maruti Swift,2016,kolkata
Petrol,Hatchback,Manual,34000,2015,2.35,814.0,Hyundai,Hyundai EON,2015,kolkata
Petrol,Hatchback,Manual,41469,2015,3.09,1197.0,Hyundai,Hyundai i10,2016,kolkata
Petrol,Hatchback,Manual,6033,2019,6.7,1197.0,Maruti,Maruti Baleno,2019,kolkata
Petrol,Hatchback,Manual,28036,2017,2.69,796.0,Maruti,Maruti Alto 800,2017,kolkata
Petrol,Hatchback,Manual,19631,2014,2.48,796.0,Maruti,Maruti Alto 800,2014,kolkata
Diesel,SUV,Manual,70000,2016,3.0,1198.0,Mahindra,Mahindra KUV 100,2016,kolkata
Petrol,Sedan,Manual,50000,2015,4.6,1497.0,Honda,Honda City,2015,kolkata
Diesel,SUV,Manual,33197,2020,10.75,2179.0,Mahindra,Mahindra XUV500,2020,kolkata
Petrol,Hatchback,Manual,29000,2018,5.7,1197.0,Maruti,Maruti Baleno,2018,kolkata
Petrol,SUV,Automatic,60000,2021,9.75,1199.0,Tata,Tata Nexon,2021,kolkata
Petrol,Hatchback,Manual,48000,2018,3.3,998.0,Maruti,Maruti Wagon R,2018,kolkata
Petrol,Hatchback,Manual,10000,2013,2.2,814.0,Hyundai,Hyundai EON,2013,kolkata
Petrol,Hatchback,Manual,41000,2018,4.95,1197.0,Maruti,Maruti Swift,2018,kolkata
Diesel,SUV,Manual,79955,2017,8.9,1997.0,Mahindra,Mahindra Scorpio,2017,kolkata
Diesel,Sedan,Automatic,25910,2020,35.0,2143.0,Mercedes-Benz,Mercedes-Benz C-Class,2020,kolkata
Petrol,Hatchback,Manual,44446,2018,2.79,814.0,Hyundai,Hyundai EON,2018,kolkata
Diesel,Hatchback,Manual,30658,2018,4.24,1047.0,Tata,Tata Tiago,2018,kolkata
Petrol,Sedan,Manual,44000,2017,5.95,1497.0,Honda,Honda City,2017,kolkata
Petrol,Hatchback,Manual,55073,2017,3.52,1199.0,Tata,Tata Tiago,2017,kolkata
Petrol,Sedan,Automatic,43886,2012,4.81,1794.0,Toyota,Toyota Corolla Altis,2012,kolkata
Diesel,MUV,Manual,20000,2022,10.9,1497.0,Mahindra,Mahindra Marazzo,2022,kolkata
Petrol,Sedan,Manual,118569,2016,4.64,1497.0,Honda,Honda City,2016,kolkata
Diesel,Sedan,Manual,30000,2014,3.4,1498.0,Volkswagen,Volkswagen Vento,2014,kolkata
Petrol,Hatchback,Manual,18060,2019,3.52,796.0,Maruti,Maruti Alto 800,2020,kolkata
Petrol,Sedan,Manual,94042,2014,3.19,1198.0,Honda,Honda Amaze,2014,kolkata
Diesel,SUV,Manual,90438,2017,10.75,2179.0,Mahindra,Mahindra Scorpio,2017,kolkata
Petrol,Hatchback,Manual,120000,2009,1.4,998.0,Maruti,Maruti Wagon R,2009,kolkata
Petrol,Hatchback,Manual,80000,2009,1.25,1086.0,Hyundai,Hyundai Santro Xing,2009,kolkata
Diesel,SUV,Manual,50000,2018,12.0,1956.0,Jeep,Jeep Compass,2018,kolkata
Petrol,Hatchback,Manual,60000,2010,1.6,1197.0,Maruti,Maruti Ritz,2010,kolkata
Petrol,Hatchback,Manual,70000,2010,1.2,1061.0,Maruti,Maruti Estilo,2010,kolkata
Petrol,SUV,Manual,975000,2021,9.75,998.0,Kia,Kia Sonet,2021,kolkata
Diesel,SUV,Manual,55000,2018,9.99,1582.0,Hyundai,Hyundai Creta,2018,kolkata
Diesel,Sedan,Automatic,30000,2017,25.0,2143.0,Mercedes-Benz,Mercedes-Benz C-Class,2017,kolkata
Petrol,Hatchback,Manual,104900,2010,1.96,1197.0,Hyundai,Hyundai i10,2010,kolkata
Petrol,Sedan,Manual,24092,2018,6.83,1496.0,Toyota,Toyota Yaris,2018,kolkata
Diesel,Sedan,Manual,90000,2017,5.0,1248.0,Maruti,Maruti Swift Dzire,2017,kolkata
Petrol,Hatchback,Manual,28519,2020,6.49,1199.0,Tata,Tata Altroz,2020,kolkata
Petrol,Hatchback,Manual,88785,2016,3.86,1199.0,Honda,Honda Jazz,2016,kolkata
Petrol,Hatchback,Manual,90000,2015,3.0,1199.0,Volkswagen,Volkswagen Polo,2015,kolkata
Diesel,MUV,Manual,79755,2019,8.88,2179.0,Tata,Tata Hexa,2019,kolkata
Petrol,Hatchback,Manual,80000,2017,5.6,1197.0,Hyundai,Hyundai i20,2017,kolkata
Petrol,Hatchback,Manual,68832,2017,4.36,1198.0,Mahindra,Mahindra KUV 100 NXT,2017,kolkata
Diesel,SUV,Manual,70857,2017,10.32,1956.0,Jeep,Jeep Compass,2017,kolkata
Petrol,Sedan,Manual,50000,2010,2.7,1497.0,Honda,Honda City,2010,kolkata
Diesel,Sedan,Manual,80000,2015,4.75,1248.0,Maruti,Maruti Ciaz,2015,kolkata
Diesel,Hatchback,Manual,110000,2010,1.4,1248.0,Maruti,Maruti Ritz,2010,kolkata
Petrol,Hatchback,Manual,60000,2013,3.2,998.0,Maruti,Maruti Wagon R,2013,kolkata
Petrol,Hatchback,Manual,70000,2014,3.4,1197.0,Hyundai,Hyundai Grand i10,2014,kolkata
Petrol,Sedan,Manual,100000,2011,2.5,1298.0,Maruti,Maruti Swift Dzire,2011,kolkata
Petrol,Sedan,Manual,38000,2014,3.25,1197.0,Hyundai,Hyundai Xcent,2014,kolkata
Petrol,Hatchback,Manual,60000,2013,2.6,1197.0,Hyundai,Hyundai i20,2013,kolkata
Diesel,MUV,Manual,55000,2014,7.99,2494.0,Toyota,Toyota Innova,2014,kolkata
Petrol,Sedan,Manual,60000,2015,4.0,1197.0,Hyundai,Hyundai Xcent,2015,kolkata
Petrol,SUV,Manual,4034,2022,9.56,998.0,Hyundai,Hyundai Venue,2022,kolkata
Diesel,Hatchback,Manual,28614,2014,2.1,936.0,Chevrolet,Chevrolet Beat,2014,kolkata
Petrol,Hatchback,Manual,60000,2010,2.4,998.0,Maruti,Maruti Wagon R,2010,kolkata
Petrol,Hatchback,Manual,34895,2015,2.39,796.0,Maruti,Maruti Alto 800,2015,kolkata
Petrol,Hatchback,Automatic,5891,2021,8.61,1197.0,Maruti,Maruti Baleno,2021,kolkata
Petrol,Sedan,Automatic,28204,2017,35.0,1991.0,Mercedes-Benz,Mercedes-Benz E-Class,2017,kolkata
Petrol,Hatchback,Automatic,17776,2020,5.98,1197.0,Maruti,Maruti Ignis,2020,kolkata
Diesel,Sedan,Manual,66000,2017,7.5,1498.0,Honda,Honda City,2017,kolkata
Petrol,Hatchback,Automatic,10667,2020,5.59,1197.0,Maruti,Maruti Wagon R,2020,kolkata
Diesel,SUV,Manual,27218,2021,10.35,1493.0,Kia,Kia Sonet,2021,kolkata
Petrol,Coupe,Automatic,170,2023,58.95,1998.0,BMW,BMW 3 Series Gran Limousine,2023,kolkata
Petrol,Hatchback,Manual,28000,2015,2.59,1196.0,Ford,Ford Figo,2015,kolkata
Petrol,Coupe,Automatic,12300,2021,59.5,2994.0,Audi,Audi S5 Sportback,2021,kolkata
Petrol,SUV,Automatic,10372,2020,13.0,1497.0,Kia,Kia Seltos,2020,kolkata
Petrol,Hatchback,Manual,6000,2019,6.5,1197.0,Maruti,Maruti Baleno,2019,kolkata
Petrol,SUV,Automatic,30022,2018,10.99,1368.0,Jeep,Jeep Compass,2018,kolkata
Petrol,SUV,Automatic,47000,2018,9.99,1368.0,Jeep,Jeep Compass,2018,kolkata
Diesel,SUV,Automatic,50247,2021,54.0,1997.0,Land Rover,Land Rover Range Rover Evoque,2021,kolkata
Petrol,Hatchback,Manual,2704,2022,5.53,998.0,Maruti,Maruti S-Presso,2022,kolkata
Petrol,Hatchback,Manual,14425,2022,6.32,998.0,Maruti,Maruti Celerio,2022,kolkata
Petrol,Hatchback,Manual,40000,2018,3.3,1197.0,Maruti,Maruti Ignis,2018,kolkata
Petrol,Sedan,Automatic,32488,2017,6.9,1197.0,Volkswagen,Volkswagen Vento,2018,kolkata
Petrol,Hatchback,Manual,73949,2012,2.19,1198.0,Honda,Honda Brio,2012,kolkata
Petrol,Hatchback,Automatic,40000,2018,3.5,998.0,Maruti,Maruti Celerio,2018,kolkata
Petrol,Hatchback,Manual,55920,2014,3.38,1197.0,Hyundai,Hyundai Grand i10,2014,kolkata
Petrol,SUV,Manual,30000,2017,5.0,1497.0,Ford,Ford Ecosport,2017,kolkata
Petrol,Hatchback,Manual,33805,2014,4.08,1197.0,Maruti,Maruti Swift,2014,kolkata
Petrol,Sedan,Manual,73781,2014,2.89,1197.0,Hyundai,Hyundai Xcent,2014,kolkata
Petrol,Hatchback,Manual,50000,2015,2.3,796.0,Maruti,Maruti Alto 800,2015,kolkata
Petrol,Hatchback,Manual,65000,2014,3.95,1197.0,Hyundai,Hyundai i20,2014,kolkata
Petrol,Hatchback,Manual,48072,2011,2.2,1197.0,Hyundai,Hyundai i20,2011,kolkata
Petrol,SUV,Automatic,75420,2020,12.0,1353.0,Kia,Kia Seltos,2020,kolkata
Diesel,Sedan,Automatic,16100,2019,30.5,1950.0,Mercedes-Benz,Mercedes-Benz C-Class,2019,kolkata
Diesel,SUV,Manual,40722,2018,7.25,1248.0,Maruti,Maruti Vitara Brezza,2018,kolkata
Petrol,Hatchback,Manual,40000,2015,4.3,1197.0,Maruti,Maruti Swift,2015,kolkata
Petrol,Hatchback,Manual,50000,2008,2.0,1298.0,Maruti,Maruti Swift,2008,kolkata
Petrol,Hatchback,Manual,50000,2009,1.2,1061.0,Maruti,Maruti Estilo,2009,kolkata
Petrol,Sedan,Manual,40000,2017,4.7,1198.0,Volkswagen,Volkswagen Ameo,2017,kolkata
Petrol,Hatchback,Manual,3188,2017,2.96,796.0,Maruti,Maruti Alto 800,2017,kolkata
Petrol,Hatchback,Manual,34233,2019,5.27,1197.0,Hyundai,Hyundai i20,2019,kolkata
Petrol,Hatchback,Manual,50000,2010,1.4,1086.0,Hyundai,Hyundai Santro Xing,2010,kolkata
Petrol,Sedan,Automatic,51767,2016,5.91,1497.0,Honda,Honda City,2016,kolkata
Petrol,Hatchback,Manual,40965,2018,4.8,1197.0,Hyundai,Hyundai i20,2018,kolkata
Petrol,Sedan,Manual,70000,2011,2.5,1591.0,Hyundai,Hyundai Verna,2011,kolkata
Petrol,SUV,Manual,8176,2022,8.22,1199.0,Tata,Tata Nexon,2022,kolkata
Petrol,Hatchback,Manual,10000,2022,5.1,999.0,Renault,Renault KWID,2022,kolkata
Petrol,Sedan,Manual,13327,2018,6.81,1496.0,Toyota,Toyota Yaris,2019,kolkata
Petrol,SUV,Automatic,57167,2019,7.35,1497.0,Ford,Ford Ecosport,2019,kolkata
Petrol,Sedan,Manual,35100,2018,5.9,1598.0,Volkswagen,Volkswagen Vento,2018,kolkata
Petrol,Hatchback,Manual,120000,2010,1.7,1197.0,Hyundai,Hyundai i10,2010,kolkata
Petrol,Hatchback,Manual,60000,2010,1.3,1086.0,Hyundai,Hyundai Santro Xing,2010,kolkata
Petrol,Sedan,Manual,60000,2008,1.7,1399.0,Chevrolet,Chevrolet Aveo,2008,kolkata
Diesel,Sedan,Automatic,30000,2020,39.8,1950.0,Mercedes-Benz,Mercedes-Benz C-Class,2020,kolkata
Diesel,SUV,Manual,14000,2022,22.2,2198.0,Mahindra,Mahindra XUV700,2022,kolkata
Petrol,Hatchback,Manual,10000,2018,4.5,998.0,Maruti,Maruti Wagon R,2018,kolkata
Diesel,SUV,Automatic,19500,2020,47.0,1969.0,Volvo,Volvo XC60,2020,kolkata
Diesel,Sedan,Manual,55000,2015,4.5,1248.0,Maruti,Maruti Ciaz,2015,kolkata
Petrol,Sedan,Manual,50000,2011,1.9,1495.0,Hyundai,Hyundai Accent,2011,kolkata
Diesel,Sedan,Manual,46980,2015,4.94,1582.0,Hyundai,Hyundai Verna,2015,kolkata
Petrol,Hatchback,Manual,40535,2019,5.35,1197.0,Maruti,Maruti Swift,2019,kolkata
Petrol,Hatchback,Manual,60020,2010,1.55,1086.0,Hyundai,Hyundai Santro Xing,2010,kolkata
Petrol,Hatchback,Automatic,787,2022,5.57,999.0,Renault,Renault KWID,2022,kolkata
Cng,Hatchback,Manual,5870,2022,6.74,998.0,Maruti,Maruti Wagon R,2022,kolkata
Diesel,Hatchback,Manual,50000,2013,1.8,1461.0,Renault,Renault Pulse,2013,kolkata
Petrol,Hatchback,Automatic,50714,2014,3.18,998.0,Maruti,Maruti Celerio,2014,kolkata
Petrol,Sedan,Manual,40000,2019,5.0,1197.0,Hyundai,Hyundai Xcent,2019,kolkata
Petrol,Hatchback,Manual,4187,2020,4.03,796.0,Maruti,Maruti Alto 800,2020,kolkata
Petrol,SUV,Automatic,10164,2020,15.13,1451.0,MG,MG Hector,2020,kolkata
Petrol,Sedan,Manual,13269,2022,10.3,1497.0,Hyundai,Hyundai Verna,2022,kolkata
Diesel,SUV,Manual,90000,2020,15.3,2179.0,Mahindra,Mahindra Scorpio,2020,kolkata
Petrol,Sedan,Manual,16000,2021,10.5,1497.0,Hyundai,Hyundai Verna,2021,kolkata
Petrol,Sedan,Manual,60000,2021,8.1,1497.0,Honda,Honda City,2021,kolkata
Petrol,Sedan,Manual,47114,2010,2.35,1497.0,Honda,Honda City,2010,kolkata
Petrol,Sedan,Manual,50000,2014,4.39,1497.0,Honda,Honda City,2014,kolkata
Petrol,Hatchback,Manual,50000,2011,2.0,1196.0,Ford,Ford Figo,2011,kolkata
Petrol,Hatchback,Manual,20000,2012,2.1,995.0,Chevrolet,Chevrolet Spark,2012,kolkata
Petrol,Hatchback,Manual,41424,2013,2.25,1198.0,Honda,Honda Brio,2013,kolkata
Petrol,Hatchback,Manual,23829,2020,3.78,796.0,Maruti,Maruti Alto 800,2020,kolkata
Petrol,Sedan,Manual,44199,2019,6.84,1497.0,Honda,Honda City,2019,kolkata
Petrol,Sedan,Manual,40000,2018,8.0,1591.0,Hyundai,Hyundai Verna,2018,kolkata
Petrol,SUV,Manual,55625,2015,4.19,999.0,Ford,Ford Ecosport,2015,kolkata
Petrol,Hatchback,Manual,29230,2015,3.09,998.0,Maruti,Maruti Wagon R,2015,kolkata
Petrol,Sedan,Manual,30000,2017,5.25,1197.0,Maruti,Maruti Swift Dzire,2017,kolkata
Petrol,Hatchback,Manual,25152,2019,5.1,999.0,Volkswagen,Volkswagen Polo,2019,kolkata
Diesel,Sedan,Automatic,52224,2020,20.0,1968.0,Audi,Audi A3,2020,kolkata
Petrol,Sedan,Manual,62665,2012,2.89,1197.0,Maruti,Maruti Swift Dzire,2012,kolkata
Petrol,Hatchback,Manual,76800,2014,2.73,998.0,Maruti,Maruti Wagon R,2014,kolkata
Petrol,SUV,Manual,80000,2017,6.0,1199.0,Honda,Honda WR-V,2017,kolkata
Petrol,SUV,Manual,37833,2016,5.1,1496.0,Ford,Ford Ecosport,2016,kolkata
Petrol,Hatchback,Manual,40000,2015,3.0,796.0,Maruti,Maruti Alto 800,2015,kolkata
Diesel,SUV,Automatic,72000,2012,9.7,2179.0,Land Rover,Land Rover Freelander 2,2012,kolkata
Petrol,Sedan,Automatic,30000,2018,14.0,1999.0,Hyundai,Hyundai Elantra,2018,kolkata
Diesel,Sedan,Manual,80000,2014,3.0,1120.0,Hyundai,Hyundai Xcent,2014,kolkata
Petrol,Sedan,Automatic,30000,2018,15.0,1999.0,Hyundai,Hyundai Elantra,2018,kolkata
Petrol,Hatchback,Manual,90000,2014,2.9,1198.0,Volkswagen,Volkswagen Polo,2014,kolkata
Diesel,MUV,Manual,113000,2014,7.5,2494.0,Toyota,Toyota Innova,2014,kolkata
Petrol,Sedan,Manual,90000,2012,3.5,1799.0,Honda,Honda Civic,2012,kolkata
Diesel,Hatchback,Manual,92202,2013,2.96,1248.0,Maruti,Maruti Swift,2014,kolkata
Petrol,Hatchback,Manual,79783,2018,3.76,1197.0,Hyundai,Hyundai Grand i10,2018,kolkata
Petrol,Sedan,Manual,10000,2022,13.99,1498.0,Honda,Honda City,2022,kolkata
Petrol,Sedan,Manual,23227,2021,6.9,1197.0,Maruti,Maruti Swift Dzire,2021,kolkata
Petrol,Sedan,Manual,3089,2019,7.14,1462.0,Maruti,Maruti Ciaz,2019,kolkata
Petrol,Sedan,Manual,28546,2019,6.0,1199.0,Honda,Honda Amaze,2019,kolkata
Petrol,Hatchback,Manual,85435,2016,3.42,1197.0,Hyundai,Hyundai Grand i10,2016,kolkata
Diesel,Sedan,Automatic,20000,2016,50.0,2967.0,Porsche,Porsche Panamera,2016,kolkata
Petrol,Hatchback,Manual,83124,2012,2.08,1198.0,Honda,Honda Brio,2012,kolkata
Petrol,Sedan,Manual,87859,2014,2.79,1496.0,Toyota,Toyota Etios,2014,kolkata
Diesel,Sedan,Manual,65000,2017,6.0,1498.0,Honda,Honda City,2017,kolkata
Diesel,SUV,Automatic,50000,2018,14.5,2696.0,Mahindra Ssangyong,Mahindra Ssangyong Rexton,2018,kolkata
Petrol,Sedan,Manual,80000,2012,2.25,1496.0,Toyota,Toyota Etios,2012,kolkata
Petrol,Hatchback,Manual,25000,2018,4.0,1197.0,Hyundai,Hyundai Grand i10,2018,kolkata
Diesel,Sedan,Manual,120000,2014,1.2,1995.0,Hindustan Motors,Ambassador,2014,kolkata
Petrol,Hatchback,Manual,3000,2019,6.25,1197.0,Hyundai,Hyundai i20,2019,kolkata
Petrol,Hatchback,Manual,37001,2018,3.85,1197.0,Hyundai,Hyundai Grand i10,2018,kolkata
Petrol,Hatchback,Manual,39000,2013,3.35,1197.0,Maruti,Maruti Swift,2013,kolkata
Petrol,Sedan,Automatic,20000,2020,9.85,1497.0,Honda,Honda City,2020,kolkata
Diesel,Sedan,Manual,103033,2015,2.71,1120.0,Hyundai,Hyundai Xcent,2015,kolkata
Petrol,Hatchback,Manual,25968,2017,4.81,1197.0,Hyundai,Hyundai Grand i10,2017,kolkata
Petrol,Hatchback,Manual,150000,2004,6.14,998.0,Maruti,Maruti Wagon R,2004,kolkata
Petrol,Hatchback,Manual,11798,2020,5.55,1197.0,Maruti,Maruti Wagon R,2020,kolkata
Petrol,Sedan,Manual,65814,2017,4.3,1198.0,Volkswagen,Volkswagen Ameo,2017,kolkata
Petrol,SUV,Manual,69007,2021,12.0,1497.0,Kia,Kia Seltos,2021,kolkata
Diesel,Hatchback,Manual,71420,2012,2.86,1248.0,Maruti,Maruti Swift,2012,kolkata
Petrol,Hatchback,Manual,10000,2021,6.8,1197.0,Hyundai,Hyundai Grand i10 Nios,2021,kolkata
Petrol,Hatchback,Manual,9817,2020,3.49,799.0,Datsun,Datsun RediGO,2020,kolkata
Petrol,Hatchback,Manual,124206,2018,3.47,998.0,Maruti,Maruti Celerio,2018,kolkata
Petrol,Hatchback,Manual,50000,2002,6.14,993.0,Maruti,Maruti Zen,2002,kolkata
Petrol,Hatchback,Manual,50000,2009,1.25,1061.0,Maruti,Maruti Wagon R,2009,kolkata
Petrol,SUV,Automatic,1062,2023,7.85,999.0,Renault,Renault Kiger,2023,kolkata
Petrol,Hatchback,Manual,10000,2018,4.9,1197.0,Hyundai,Hyundai Grand i10,2018,kolkata
Diesel,MUV,Manual,10000,2019,17.0,2393.0,Toyota,Toyota Innova Crysta,2019,kolkata
Petrol,Hatchback,Manual,20000,2015,3.5,1197.0,Hyundai,Hyundai Grand i10,2015,kolkata
Diesel,Sedan,Manual,68000,2015,4.0,1498.0,Honda,Honda City,2015,kolkata
Petrol,Hatchback,Manual,65000,2016,3.65,1199.0,Volkswagen,Volkswagen Polo,2016,kolkata
Petrol,Hatchback,Manual,30000,2016,4.0,1197.0,Maruti,Maruti Swift,2016,kolkata
Petrol,Hatchback,Manual,60000,2016,2.55,814.0,Hyundai,Hyundai EON,2016,kolkata
Petrol,Sedan,Automatic,45699,2017,6.01,1197.0,Maruti,Maruti Swift Dzire,2017,kolkata
Petrol,Hatchback,Manual,81575,2011,2.16,1197.0,Hyundai,Hyundai i10,2011,kolkata
Petrol,Sedan,Automatic,42000,2017,6.7,1497.0,Honda,Honda City,2017,kolkata
Petrol,Sedan,Manual,32092,2018,7.19,1368.0,Hyundai,Hyundai Verna,2018,kolkata
Petrol,Hatchback,Manual,65916,2010,1.42,1086.0,Hyundai,Hyundai Santro Xing,2010,kolkata
Diesel,Sedan,Automatic,30000,2019,32.0,1950.0,Mercedes-Benz,Mercedes-Benz C-Class,2019,kolkata
Diesel,SUV,Manual,8559,2023,18.2,1956.0,MG,MG Hector,2023,kolkata
Diesel,MUV,Manual,50000,2017,7.5,1248.0,Maruti,Maruti Ertiga,2017,kolkata
Petrol,SUV,Manual,9169,2022,8.27,1199.0,Tata,Tata Punch,2022,kolkata
Petrol,Sedan,Manual,45275,2018,4.75,1197.0,Maruti,Maruti Swift Dzire,2018,kolkata
Petrol,Hatchback,Manual,70000,2010,1.2,1086.0,Hyundai,Hyundai Santro Xing,2010,kolkata
Petrol,Hatchback,Manual,90000,2011,1.45,998.0,Maruti,Maruti Wagon R,2011,kolkata
Petrol,Hatchback,Manual,70000,2015,2.1,796.0,Maruti,Maruti Alto 800,2015,kolkata
Diesel,Sedan,Automatic,50000,2017,24.9,1995.0,BMW,BMW 3 Series GT,2017,kolkata
Petrol,Hatchback,Manual,30000,2019,3.3,796.0,Maruti,Maruti Alto 800,2019,kolkata
Petrol,Sedan,Automatic,10000,2021,14.0,1498.0,Honda,Honda City,2021,kolkata
Diesel,SUV,Manual,80000,2017,5.25,1498.0,Ford,Ford Ecosport,2017,kolkata
Petrol,Hatchback,Manual,40000,2012,2.8,1197.0,Hyundai,Hyundai i10,2012,kolkata
Petrol,Hatchback,Manual,30000,2017,4.3,1197.0,Hyundai,Hyundai Grand i10,2017,kolkata
Diesel,Sedan,Manual,80000,2009,1.15,1405.0,Tata,Tata Indigo,2009,kolkata
Petrol,Hatchback,Manual,65180,2019,5.98,1197.0,Hyundai,Hyundai i20,2019,kolkata
Petrol,Hatchback,Manual,110190,2015,2.71,1197.0,Hyundai,Hyundai Grand i10,2015,kolkata
Petrol,Hatchback,Manual,50000,2019,2.76,796.0,Maruti,Maruti Alto 800,2019,kolkata
Petrol,Hatchback,Manual,45550,2014,2.48,1197.0,Maruti,Maruti Ritz,2015,kolkata
Petrol,Hatchback,Manual,14756,2021,5.92,1197.0,Maruti,Maruti Swift,2021,kolkata
Petrol,Hatchback,Manual,30000,2017,2.9,998.0,Maruti,Maruti Alto K10,2017,kolkata
Petrol,Hatchback,Manual,63179,2015,3.41,1197.0,Hyundai,Hyundai Grand i10,2015,kolkata
Diesel,Sedan,Automatic,32344,2017,36.0,1995.0,BMW,BMW 5 Series,2017,kolkata
Petrol,Hatchback,Manual,17436,2019,5.47,999.0,Volkswagen,Volkswagen Polo,2019,kolkata
Petrol,Sedan,Manual,52130,2018,5.66,1462.0,Maruti,Maruti Ciaz,2018,kolkata
Petrol,Hatchback,Manual,60000,2018,2.8,796.0,Maruti,Maruti Alto 800,2018,kolkata
Diesel,Sedan,Manual,46315,2014,2.85,1498.0,Ford,Ford Fiesta,2014,kolkata
Petrol,Sedan,Manual,65000,2015,2.99,1197.0,Hyundai,Hyundai Xcent,2015,kolkata
Diesel,Hatchback,Manual,90000,2014,2.7,1120.0,Hyundai,Hyundai Grand i10,2014,kolkata
Petrol,Sedan,Manual,32395,2017,6.99,1497.0,Honda,Honda City,2017,kolkata
Diesel,SUV,Manual,89331,2016,8.5,2179.0,Mahindra,Mahindra XUV500,2016,kolkata
Petrol,Sedan,Automatic,10000,2020,12.5,1497.0,Honda,Honda City,2020,kolkata
Petrol,SUV,Manual,20000,2016,4.0,1198.0,Mahindra,Mahindra KUV 100,2016,kolkata
Petrol,Hatchback,Manual,10000,2020,3.54,999.0,Datsun,Datsun RediGO,2020,kolkata
Diesel,SUV,Manual,36374,2019,8.5,1396.0,Hyundai,Hyundai Venue,2019,kolkata
Petrol,SUV,Manual,20801,2021,6.69,999.0,Nissan,Nissan Magnite,2021,kolkata
Petrol,Hatchback,Manual,43214,2019,4.81,1197.0,Hyundai,Hyundai i20,2019,kolkata
Diesel,SUV,Manual,20000,2021,24.0,1956.0,Jeep,Jeep Compass,2021,kolkata
Diesel,SUV,Manual,31584,2021,11.7,2179.0,Mahindra,Mahindra XUV500,2021,kolkata
Diesel,SUV,Manual,88755,2016,6.19,1396.0,Hyundai,Hyundai Creta,2016,kolkata
Petrol,MUV,Automatic,50000,2018,8.75,1373.0,Maruti,Maruti Ertiga,2018,kolkata
Petrol,Hatchback,Automatic,7277,2020,5.18,999.0,Renault,Renault KWID,2020,kolkata
Diesel,Sedan,Manual,44200,2014,4.5,1498.0,Honda,Honda City,2014,kolkata
Petrol,Hatchback,Manual,36920,2014,2.35,1198.0,Honda,Honda Brio,2014,kolkata
Petrol,Hatchback,Manual,14567,2021,6.2,1197.0,Maruti,Maruti Swift,2021,kolkata
Diesel,Sedan,Automatic,19858,2019,39.5,1995.0,BMW,BMW 5 Series,2019,kolkata
Diesel,Hatchback,Manual,40000,2018,4.5,1198.0,Mahindra,Mahindra KUV 100 NXT,2018,kolkata
Petrol,Hatchback,Manual,30000,2012,2.5,998.0,Maruti,Maruti Wagon R,2012,kolkata
Petrol,Sedan,Manual,50000,2018,8.8,1591.0,Hyundai,Hyundai Verna,2018,kolkata
Petrol,Hatchback,Manual,19000,2018,4.25,998.0,Maruti,Maruti Celerio X,2018,kolkata
Diesel,SUV,Automatic,86331,2014,11.0,1968.0,Audi,Audi Q5,2014,kolkata
Diesel,SUV,Automatic,15215,2021,62.0,1997.0,Land Rover,Land Rover Range Rover Evoque,2021,kolkata
Diesel,Sedan,Automatic,5700,2022,57.99,1995.0,BMW,BMW 5 Series,2022,kolkata
Petrol,SUV,Automatic,22887,2022,19.5,1999.0,Mahindra,Mahindra XUV700,2022,kolkata
Petrol,Hatchback,Manual,10000,2022,5.8,1199.0,Tata,Tata Tiago,2022,kolkata
Petrol,SUV,Manual,4603,2021,8.9,1199.0,Tata,Tata Nexon,2021,kolkata
Petrol,Hatchback,Manual,7291,2022,6.26,998.0,Maruti,Maruti Celerio,2022,kolkata
Petrol,Hatchback,Manual,2179,2022,7.53,1197.0,Hyundai,Hyundai Grand i10 Nios,2022,kolkata
Petrol,Hatchback,Manual,26226,2017,3.55,1197.0,Hyundai,Hyundai Grand i10,2017,kolkata
Diesel,Hatchback,Manual,35000,2016,3.99,1498.0,Volkswagen,Volkswagen Polo,2016,kolkata
Petrol,Hatchback,Manual,24622,2014,2.09,814.0,Hyundai,Hyundai EON,2014,kolkata
Diesel,Sedan,Manual,60000,2009,1.25,1461.0,Mahindra Renault,Mahindra Renault Logan,2009,kolkata
Petrol,Hatchback,Manual,37647,2011,1.99,1197.0,Hyundai,Hyundai i10,2011,kolkata
Diesel,SUV,Manual,57321,2014,3.54,1461.0,Renault,Renault Duster,2014,kolkata
Diesel,MUV,Automatic,67020,2017,7.25,2179.0,Tata,Tata Hexa,2017,kolkata
Petrol,SUV,Automatic,20000,2022,10.5,999.0,Renault,Renault Kiger,2022,kolkata
Diesel,SUV,Manual,65000,2015,5.0,1582.0,Hyundai,Hyundai Creta,2015,kolkata
Petrol,SUV,Manual,60000,2015,5.5,1591.0,Hyundai,Hyundai Creta,2015,kolkata
Petrol,Hatchback,Manual,30000,2014,2.25,814.0,Hyundai,Hyundai EON,2014,kolkata
